item-name,item-label,img-label,img-url
MS-RAS-00258,RAS Persian 258,30r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00065.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,30v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00066.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,31r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00067.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,31v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00068.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,32r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00069.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,32v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00070.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,33r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00071.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,33v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00072.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,34r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00073.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,34v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00074.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,35r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00075.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,35v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00076.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,36r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00077.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,36v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00078.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,37r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00079.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,37v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00080.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,38r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00081.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,38v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00082.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,39r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00083.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,39v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00084.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,40r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00085.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,40v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00086.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,41r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00087.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,41v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00088.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,42r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00089.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,42v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00090.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,43r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00091.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,43v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00092.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,44r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00093.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,44v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00094.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,45r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00095.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,45v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00096.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,46r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00097.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,46v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00098.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,47r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00099.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,47v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00100.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,48r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00101.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,48v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00102.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,49r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00103.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,49v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00104.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,50r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00105.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,50v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00106.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,51r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00107.jp2/full/max/0/default.jpg
