item-name,item-label,img-label,img-url
MS-NN-00003-00074,MS Nn.3.74,65r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00131.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,65v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00132.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,66r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00133.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,66v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00134.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,67r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00135.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,67v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00136.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,68r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00137.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,68v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00138.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,69r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00139.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,69v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00140.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,70r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00141.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,70v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00142.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,71r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00143.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,71v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00144.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,72r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00145.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,72v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00146.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,73r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00147.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,73v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00148.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,74r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00149.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,74v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00150.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,75r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00151.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,75v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00152.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,76r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00153.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,76v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00154.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,77r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00155.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,77v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00156.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,78r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00157.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,78v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00158.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,79r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00159.jp2/full/max/0/default.jpg
